cell_id,replications,optimal_replications,selected_reversal_probability,selected_reversal_wilson_low,selected_reversal_wilson_high,selected_reversal_wilson_width,possible_reversal_probability,universal_reversal_probability,pseudo_diversification_probability,expected_profit_mean,expected_profit_mcse,expected_profit_replication_min,expected_profit_replication_max,cvar_loss_mean,cvar_loss_mcse,cvar_loss_replication_min,cvar_loss_replication_max,allocation_Corn_mean,allocation_Corn_mcse,allocation_Corn_replication_min,allocation_Corn_replication_max,allocation_Soybean_mean,allocation_Soybean_mcse,allocation_Soybean_replication_min,allocation_Soybean_replication_max,allocation_Winter Wheat_mean,allocation_Winter Wheat_mcse,allocation_Winter Wheat_replication_min,allocation_Winter Wheat_replication_max,cell_type,copula_family,marginal_family,kendall_tau,alpha,risk_limit_frontier_quantile,budget_to_max_cost_ratio,dominant_crop_cap_share,contract_minimum_share
LHS-02-013,5,5,0,0,0.4344824648,0.4344824648,0,0,0,368.8874615,0.6217044098,366.518014,369.9886116,-36.06857661,3.416047037,-45.70116437,-24.33662556,0.5590713486,0.001162163865,0.5560252456,0.5623471928,0.4181699154,0.001162163865,0.4148940713,0.4212160184,0.02275873595,0,0.02275873595,0.02275873595,lhs,student_t_df4,student_t_df5,0.2508636979,0.9741355282,0.5680049693,0.823264719,0.8521574285,0.02275873595
LHS-02-014,5,5,0,0,0.4344824648,0.4344824648,0,0,0,347.1734657,0.6139590864,345.1205013,348.9161894,-146.8832124,0.3221029176,-147.9740138,-146.1595901,0.656369166,0.0002962937217,0.6556762681,0.6572543061,0.2308005376,0.0002962937217,0.2299153976,0.2314934356,0.1128302963,0,0.1128302963,0.1128302963,lhs,student_t_df4,empirical_resample,0.3043991786,0.9435426041,0.6913506001,0.9816270339,0.7126952548,0.1128302963
LHS-02-015,5,5,0,0,0.4344824648,0.4344824648,0,0,0,346.8455145,0.7962848186,344.1460037,348.9633882,-54.52997848,1.489997516,-59.62183488,-50.85091607,0.6887316829,0.001019402061,0.6850695899,0.6912534444,0.1913302432,0.001019402061,0.1888084817,0.1949923362,0.1199380739,0,0.1199380739,0.1199380739,lhs,student_t_df4,gaussian,0.4783528568,0.9552967759,0.5129116425,0.9156369469,0.9858752003,0.1199380739
LHS-02-016,5,5,0,0,0.4344824648,0.4344824648,0,0,0,363.8039519,0.6515775957,361.5592759,365.1273819,48.74621975,6.726878026,25.66342379,63.8058016,0.5067266562,0.003430223731,0.4996125337,0.5195573405,0.4528551721,0.003430223731,0.4400244878,0.4599692946,0.04041817168,0,0.04041817168,0.04041817168,lhs,student_t_df4,student_t_df5,0.3446364049,0.9880252299,0.1796210158,0.8700361448,0.8189172316,0.04041817168
LHS-02-017,5,5,0,0,0.4344824648,0.4344824648,0,0,1,353.0078273,0.4753493991,351.46011,354.1730406,-180.6146815,0.4086326847,-181.8967976,-179.7404624,0.5639055087,0.0003269466765,0.5632009822,0.5647533438,0.3523586505,0.0003269466765,0.3515108153,0.353063177,0.08373584086,0,0.08373584086,0.08373584086,lhs,student_t_df4,empirical_resample,0.005594821256,0.9364655062,0.7073978933,0.7984585349,0.6269565807,0.08373584086
LHS-02-018,5,5,0,0,0.4344824648,0.4344824648,0,0,0,365.9294539,0.6717259431,363.6304859,367.5523498,-70.34499911,2.145005174,-78.40772218,-67.06167006,0.557570916,0.002217300361,0.5535637173,0.5660822124,0.4103519376,0.002217300361,0.4018406412,0.4143591363,0.0320771464,0,0.0320771464,0.0320771464,lhs,student_t_df4,gaussian,0.2352898117,0.9759580766,0.2676630925,0.853434611,0.8000503756,0.0320771464
LHS-02-019,5,5,0,0,0.4344824648,0.4344824648,0,0,0,352.6261232,0.7151995522,349.9412939,353.9388184,-96.59110225,1.251530066,-98.53257296,-91.74547518,0.5234240138,0.0005782034164,0.5221514602,0.5248041328,0.3845876531,0.0005782034164,0.3832075341,0.3858602067,0.09198833308,0,0.09198833308,0.09198833308,lhs,student_t_df4,student_t_df5,0.5886869603,0.9223137322,0.3009105599,0.8916457558,0.5663297358,0.09198833308
LHS-02-020,5,5,0,0,0.4344824648,0.4344824648,0,0,0,361.9488784,0.6894494095,359.3890237,363.5256671,-142.7482824,0.07813594742,-143.0087597,-142.5743658,0.6721395473,0.0008990314426,0.6699074191,0.6746515201,0.2759723268,0.0008990314426,0.2734603541,0.2782044551,0.05188812584,0,0.05188812584,0.05188812584,lhs,student_t_df4,empirical_resample,0.3712925384,0.9657569037,0.6213664762,1.07001584,0.6931649904,0.05188812584
LHS-02-021,5,5,0,0,0.4344824648,0.4344824648,0,0,0,341.3680855,0.7758898133,338.5111137,343.0775767,-87.01144604,1.269400688,-90.98429987,-83.23082855,0.4521331265,0.000209945612,0.451705899,0.4528126914,0.4109180285,0.000209945612,0.4102384636,0.411345256,0.136948845,0,0.136948845,0.136948845,lhs,student_t_df4,gaussian,0.5586643214,0.9460365471,0.3844614581,0.7782923181,0.459578236,0.136948845
LHS-02-022,5,5,0,0,0.4344824648,0.4344824648,0,0,1,339.8072885,0.4874321735,337.9790307,340.7927367,-135.1309243,0.9713899689,-137.2710663,-131.9612635,0.5286322895,0.001213235791,0.5255354631,0.5321892534,0.3237125636,0.001213235791,0.3201555997,0.32680939,0.1476551469,0,0.1476551469,0.1476551469,lhs,student_t_df4,student_t_df5,0.06323784846,0.9303821224,0.1556721982,1.056365775,0.8873930368,0.1476551469
LHS-02-023,5,5,1,0.5655175352,1,0.4344824648,1,1,0,358.4714928,0.5740364939,356.3357316,359.6195962,-153.6821609,0.3032035885,-154.8391023,-153.0808178,0.4498035284,2.775557562e-17,0.4498035284,0.4498035284,0.4918036198,0,0.4918036198,0.4918036198,0.05839285178,0,0.05839285178,0.05839285178,lhs,student_t_df4,empirical_resample,0.2052039981,0.9805425852,0.7947361976,0.7460884315,0.5337771935,0.05839285178
LHS-02-024,5,5,0,0,0.4344824648,0.4344824648,0,0,0,357.0978026,0.8244160441,353.9851465,358.7988285,-120.4197292,0.5416105692,-122.1570675,-119.1119659,0.5495257673,0.000582282501,0.5481522975,0.5515988214,0.377227166,0.000582282501,0.375154112,0.3786006358,0.07324706669,0,0.07324706669,0.07324706669,lhs,student_t_df4,gaussian,0.5395362056,0.9058086037,0.2383499308,1.090750653,0.5702703639,0.07324706669
LHS-03-001,5,5,0,0,0.4344824648,0.4344824648,0,0,0,371.8891505,0.4808410243,370.3547889,373.0628724,-162.7523046,0.4358625722,-164.0263255,-161.3744156,0.6081323832,0,0.6081323832,0.6081323832,0.3895133524,0,0.3895133524,0.3895133524,0.002354264432,0,0.002354264432,0.002354264432,lhs,clayton,empirical_resample,0.3824754777,0.914032491,0.1525094732,0.9407878115,0.6081323832,0.002354264432
LHS-03-002,5,5,0,0,0.4344824648,0.4344824648,0,0,0,347.1394372,0.475963039,345.7000672,348.3170362,-28.46454444,1.251091461,-32.02503489,-24.83314337,0.5083590072,0.0002650263524,0.5076942848,0.5091693583,0.3799690056,0.0002650263524,0.3791586545,0.3806337279,0.1116719872,0,0.1116719872,0.1116719872,lhs,clayton,gaussian,0.352660877,0.9798557574,0.1311673801,0.8897945441,0.8688879654,0.1116719872
LHS-03-003,5,5,0,0,0.4344824648,0.4344824648,0,0,1,355.0719299,0.2063360852,354.3854758,355.5660545,-52.08813491,1.758565204,-58.9986274,-49.18303704,0.7152122382,0.001491283686,0.712049849,0.7188378959,0.206052883,0.001491283686,0.2024272253,0.2092152722,0.0787348788,0,0.0787348788,0.0787348788,lhs,clayton,student_t_df5,0.104778407,0.9542014167,0.4693849914,0.9511079114,0.9410062756,0.0787348788
LHS-03-004,5,5,0,0,0.4344824648,0.4344824648,0,0,1,365.0750216,0.3577503045,364.2130286,365.9138054,-195.6029069,0.5191934473,-197.0608421,-194.1787632,0.5537603439,0,0.5537603439,0.5537603439,0.4155678529,2.775557562e-17,0.4155678529,0.4155678529,0.0306718032,0,0.0306718032,0.0306718032,lhs,clayton,empirical_resample,0.05663325081,0.9071495629,0.7883988439,0.8615054861,0.5537603439,0.0306718032
LHS-03-005,5,5,0,0,0.4344824648,0.4344824648,0,0,0,346.0554124,0.2894457237,345.0328909,346.6217184,-98.99220375,0.7754141647,-101.5208498,-96.80284633,0.4520277019,0,0.4520277019,0.4520277019,0.4333997766,0,0.4333997766,0.4333997766,0.1145725215,0,0.1145725215,0.1145725215,lhs,clayton,gaussian,0.591638047,0.9220771874,0.5652522073,0.8779094582,0.4520277019,0.1145725215
LHS-03-006,5,5,0,0,0.4344824648,0.4344824648,0,0,0,345.1556022,0.40013917,344.3059008,346.5012847,-38.93953942,2.08768827,-47.09878896,-35.88695126,0.6483339172,0.0005336912508,0.6462603175,0.6491358693,0.2271846771,0.0005336912508,0.226382725,0.2292582768,0.1244814057,0,0.1244814057,0.1244814057,lhs,clayton,student_t_df5,0.4809356048,0.9462518941,0.4342350312,0.9933248149,0.9118480372,0.1244814057
LHS-03-007,5,5,0,0,0.4344824648,0.4344824648,0,0,0,360.1114027,0.4375329252,358.9299407,361.1200913,-161.4878693,0.4282704226,-162.9211957,-160.4928753,0.4854379982,0,0.4854379982,0.4854379982,0.4679269044,0,0.4679269044,0.4679269044,0.0466350974,0,0.0466350974,0.0466350974,lhs,clayton,empirical_resample,0.3314132857,0.9291628704,0.6983359636,0.7880164953,0.4854379982,0.0466350974
LHS-03-008,5,5,1,0.5655175352,1,0.4344824648,1,1,1,351.8330877,0.1445715612,351.3631841,352.0898425,-173.0330228,0.9764739321,-175.9507344,-170.2640818,0.3649006825,0,0.3649006825,0.3649006825,0.5503121718,0,0.5503121718,0.5503121718,0.08478714568,0,0.08478714568,0.08478714568,lhs,clayton,gaussian,0.0139790846,0.9377875718,0.2860382747,1.057665752,0.3649006825,0.08478714568
LHS-03-009,5,5,1,0.5655175352,1,0.4344824648,1,1,0,368.9954227,0.3833221851,368.0464177,370.0218948,-124.0475986,1.717378508,-128.1951968,-119.2381955,0.4042868248,0,0.4042868248,0.4042868248,0.5849615901,0,0.5849615901,0.5849615901,0.0107515851,0,0.0107515851,0.0107515851,lhs,clayton,student_t_df5,0.2254112115,0.9321701123,0.1802561518,0.8110956068,0.4042868248,0.0107515851
LHS-03-010,5,5,0,0,0.4344824648,0.4344824648,0,0,0,340.1990773,0.527645137,338.6037778,341.3654371,-145.7768016,0.2529279034,-146.535709,-145.1784863,0.6108739346,0.001311741347,0.6080155436,0.6153894483,0.2531373071,0.001311741347,0.2486217933,0.2559956981,0.1359887584,0,0.1359887584,0.1359887584,lhs,clayton,empirical_resample,0.3089319979,0.9238934017,0.3113995497,1.089644638,0.8520905068,0.1359887584
LHS-03-011,5,5,1,0.5655175352,1,0.4344824648,1,1,0,337.2643484,0.3610560469,336.5329928,338.2980206,-153.4933382,0.5982957853,-155.0899609,-151.4110086,0.4019142922,2.775557562e-17,0.4019142922,0.4019142922,0.449041169,0,0.449041169,0.449041169,0.1490445388,0,0.1490445388,0.1490445388,lhs,clayton,gaussian,0.1455400252,0.9009516987,0.64525282,0.7063803379,0.8019755653,0.1490445388
LHS-03-012,5,5,0,0,0.4344824648,0.4344824648,0,0,0,357.8653612,0.3387173692,356.9318405,358.9480032,-47.8630615,1.92769263,-52.58888517,-41.41164578,0.6205946089,0.0005300974221,0.6193549694,0.6221603159,0.316148419,0.0005300974221,0.314582712,0.3173880586,0.06325697208,0,0.06325697208,0.06325697208,lhs,clayton,student_t_df5,0.2193356166,0.9600523292,0.751110564,0.8369831577,0.9880768728,0.06325697208
LHS-03-013,5,5,0,0,0.4344824648,0.4344824648,0,0,0,350.1773381,0.3759089765,349.4680953,351.4080039,-127.8023229,0.1786889699,-128.213461,-127.3147444,0.6589791195,0.0001630237574,0.658554341,0.6595068713,0.2426091663,0.0001630237574,0.2420814145,0.2430339447,0.09841171422,0,0.09841171422,0.09841171422,lhs,clayton,empirical_resample,0.4711181404,0.9866991944,0.6257744615,1.040354319,0.7220173678,0.09841171422
LHS-03-014,5,5,0,0,0.4344824648,0.4344824648,0,0,0,349.2041931,0.4330319313,347.6519005,350.0172174,-46.95140855,1.672334924,-53.14686305,-43.50978476,0.5002842235,0.0004555886548,0.4992766715,0.5018536135,0.3974558705,0.0004555886548,0.3958864805,0.3984634225,0.102259906,6.938893904e-18,0.102259906,0.102259906,lhs,clayton,gaussian,0.5651760575,0.9673475709,0.395161167,1.069259527,0.5363851643,0.102259906
LHS-03-015,5,5,1,0.5655175352,1,0.4344824648,1,1,0,359.7690493,0.3696744308,358.8488749,360.8677187,-133.3923939,1.087895441,-137.4643536,-131.6594134,0.3856240956,0,0.3856240956,0.3856240956,0.5629645466,0,0.5629645466,0.5629645466,0.05141135781,0,0.05141135781,0.05141135781,lhs,clayton,student_t_df5,0.1578558429,0.93444736,0.2000872671,1.012457532,0.3856240956,0.05141135781
LHS-03-016,5,5,1,0.5655175352,1,0.4344824648,1,1,0,357.3216165,0.3179141618,356.669852,358.5350317,-155.7460278,0.4515321566,-156.9764081,-154.3765322,0.4213808424,2.775557562e-17,0.4213808424,0.4213808424,0.5194058558,0,0.5194058558,0.5194058558,0.05921330182,0,0.05921330182,0.05921330182,lhs,clayton,empirical_resample,0.1915579001,0.9727838355,0.3339876793,0.7334234603,0.7408067408,0.05921330182
LHS-03-017,5,5,0,0,0.4344824648,0.4344824648,0,0,0,340.237716,0.4685060201,339.0411961,341.475988,-69.99737296,1.415599137,-75.11260599,-66.85554586,0.4982399068,6.159868703e-05,0.498120961,0.4984645384,0.3641675066,6.159868703e-05,0.363942875,0.3642864524,0.1375925866,0,0.1375925866,0.1375925866,lhs,clayton,gaussian,0.2937056961,0.9578350841,0.8638846886,0.7547163518,0.6486036392,0.1375925866
LHS-03-018,5,5,0,0,0.4344824648,0.4344824648,0,0,1,343.9361194,0.2053749039,343.6717974,344.7545983,-84.83077957,1.488935408,-89.92237126,-80.85766111,0.6573133449,0.0002610550664,0.6566528818,0.6580638343,0.214972889,0.0002610550664,0.2142223996,0.2156333521,0.1277137662,0,0.1277137662,0.1277137662,lhs,clayton,student_t_df5,0.08429827565,0.9442794342,0.8251269563,0.9809976087,0.6916012788,0.1277137662
LHS-03-019,5,5,0,0,0.4344824648,0.4344824648,0,0,0,363.1099993,0.4697857843,361.7752972,364.6458049,-153.7150035,0.2564493392,-154.4158015,-152.8348582,0.5862794341,0,0.5862794341,0.5862794341,0.3722961865,0,0.3722961865,0.3722961865,0.04142437943,0,0.04142437943,0.04142437943,lhs,clayton,empirical_resample,0.5223345047,0.9173177068,0.235671631,0.9097079036,0.5862794341,0.04142437943
LHS-03-020,5,5,1,0.5655175352,1,0.4344824648,1,1,0,355.8187574,0.2052369678,355.0259913,356.1375722,-86.54912211,1.14019868,-90.60088301,-84.24866764,0.4080761648,0,0.4080761648,0.4080761648,0.5202440304,0,0.5202440304,0.5202440304,0.07167980479,0,0.07167980479,0.07167980479,lhs,clayton,gaussian,0.4365551882,0.950869747,0.8905812711,0.7250087732,0.810579595,0.07167980479
LHS-03-021,5,5,1,0.5655175352,1,0.4344824648,1,1,0,369.1555178,0.2312488814,368.5490893,369.6149927,52.9153008,7.304108539,29.91072887,75.34118889,0.4788270796,0.001238041244,0.4743295529,0.4815999044,0.5059252513,0.001238041244,0.5031524265,0.5104227779,0.01524766916,0,0.01524766916,0.01524766916,lhs,clayton,student_t_df5,0.5469445662,0.9837721811,0.5707644415,0.8251180111,0.4815999044,0.01524766916
LHS-03-022,5,5,0,0,0.4344824648,0.4344824648,0,0,0,365.3013453,0.4432980504,364.3281466,366.7456774,-152.1746279,0.8335091542,-154.7309119,-149.9172113,0.8099715274,0.0009643351088,0.8085048288,0.813602335,0.1567447219,0.0009643351088,0.1531139143,0.1582114206,0.03328375062,0,0.03328375062,0.03328375062,lhs,clayton,empirical_resample,0.2527811591,0.90853772,0.7046207903,0.9329352011,0.9545910592,0.03328375062
LHS-03-023,5,5,0,0,0.4344824648,0.4344824648,0,0,0,368.2633047,0.5393466308,366.3323381,369.3467198,-45.29147985,1.814420102,-50.36484923,-41.88090938,0.5851843302,0.0006220316734,0.5839513771,0.5870432574,0.3936250954,0.0006220316734,0.3917661682,0.3948580486,0.02119057433,0,0.02119057433,0.02119057433,lhs,clayton,gaussian,0.4089724453,0.9701556075,0.5144776068,1.021024143,0.6254603285,0.02119057433
LHS-03-024,5,5,0,0,0.4344824648,0.4344824648,0,0,1,351.4741978,0.3102921883,351.0783642,352.7064999,-67.50213953,4.069544057,-78.53742721,-56.03790097,0.4819517574,0.001051614475,0.4801569696,0.4850342698,0.4283938678,0.001051614475,0.4253113554,0.4301886556,0.08965437475,0,0.08965437475,0.08965437475,lhs,clayton,student_t_df5,0.04788874836,0.978725218,0.4096786777,0.7723497108,0.7733499645,0.08965437475
