design_id,design_sha256,experiment_id,contrast_id,metric,check_n,finite_n,estimate,ci_low,ci_high,half_width,interval_width,precision_target,precision_pass,binary_metric,familywise_coverage,multiplicity_count,experiment_stopped_at_check,experiment_stop_reason,all_registered_primary_intervals_pass,evidence_status,promotion_status
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-STRONGLY_BINDING-VS-SLACK,allocation_l1,64,64,1.02421828868,0.880974036815,1.16746254055,0.143244251867,0.286488503734,0.08,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-STRONGLY_BINDING-VS-SLACK,cvar_loss,64,64,-72.5036404907,-86.3575783616,-58.6497026198,13.8539378709,27.7078757418,12,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-STRONGLY_BINDING-VS-SLACK,selected_reversal_change,64,64,0.984375,0.842700422589,0.99865203459,0.0779758060004,0.155951612001,0.38,True,True,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-BINDING_MID-VS-SLACK,allocation_l1,64,64,0.422809992033,0.357496191545,0.488123792521,0.0653138004882,0.130627600976,0.08,True,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-BINDING_MID-VS-SLACK,cvar_loss,64,64,-47.8630785592,-57.4229129214,-38.3032441969,9.55983436229,19.1196687246,12,True,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-BINDING_MID-VS-SLACK,selected_reversal_change,64,64,0.203125,0.0911342384211,0.393198126534,0.151031944057,0.302063888113,0.38,True,True,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-JUST_BINDING-VS-SLACK,allocation_l1,64,64,0.0383524173035,0.0321901111118,0.0445147234953,0.00616230619175,0.0123246123835,0.08,True,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-JUST_BINDING-VS-SLACK,cvar_loss,64,64,-4.78630785592,-5.74229129214,-3.83032441969,0.955983436229,1.91196687246,12,True,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-JUST_BINDING-VS-SLACK,selected_reversal_change,64,64,0.203125,0.0911342384211,0.393198126534,0.151031944057,0.302063888113,0.38,True,True,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-STRONGLY_BINDING-VS-SLACK,allocation_l1,64,64,1.02514884177,0.868523214429,1.18177446911,0.156625627339,0.313251254677,0.08,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-STRONGLY_BINDING-VS-SLACK,cvar_loss,64,64,-90.9398492624,-109.103534551,-72.776163974,18.1636852884,36.3273705767,12,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-STRONGLY_BINDING-VS-SLACK,selected_reversal_change,64,64,0.953125,0.796446637428,0.990625016062,0.097089189317,0.194178378634,0.38,True,True,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-BINDING_MID-VS-SLACK,allocation_l1,64,64,0.569835422549,0.443275628257,0.696395216842,0.126559794293,0.253119588585,0.08,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-BINDING_MID-VS-SLACK,cvar_loss,64,64,-85.1865148023,-104.662837832,-65.7101917729,19.4763230295,38.9526460589,12,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-BINDING_MID-VS-SLACK,selected_reversal_change,64,64,0.265625,0.133343101885,0.459550870448,0.163103884282,0.326207768563,0.38,True,True,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-JUST_BINDING-VS-SLACK,allocation_l1,64,64,0.052948258664,0.0352734252748,0.0706230920533,0.0176748333892,0.0353496667785,0.08,True,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-JUST_BINDING-VS-SLACK,cvar_loss,64,64,-8.51865148023,-10.4662837832,-6.57101917729,1.94763230295,3.89526460589,12,True,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-JUST_BINDING-VS-SLACK,selected_reversal_change,64,64,0.203125,0.0911342384211,0.393198126534,0.151031944057,0.302063888113,0.38,True,True,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-STRONGLY_BINDING-VS-SLACK,allocation_l1,64,64,1.27334720705,1.09685612299,1.44983829111,0.176491084059,0.352982168117,0.08,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-STRONGLY_BINDING-VS-SLACK,cvar_loss,64,64,-161.854378124,-198.85939188,-124.849364368,37.005013756,74.010027512,12,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-STRONGLY_BINDING-VS-SLACK,selected_reversal_change,64,64,0.859375,0.677481304308,0.946747938115,0.134633316903,0.269266633806,0.38,True,True,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,allocation_l1,64,62,0.70327567145,0.452393246791,0.95415809611,0.250882424659,0.501764849319,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,cvar_loss,64,62,4.59752651536,-9.69552803563,18.8905810664,14.293054551,28.586109102,12,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,selected_reversal_change,64,62,0.258064516129,0.130214202114,0.44694073112,0.158363264503,0.316726529006,0.38,False,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,allocation_l1,64,58,0.663612116689,0.462696738774,0.864527494604,0.200915377915,0.40183075583,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,cvar_loss,64,58,5.03270506501,-5.10097012455,15.1663802546,10.1336751896,20.2673503791,12,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,selected_reversal_change,64,58,0.396551724138,0.231004947986,0.589751385277,0.179373218645,0.358746437291,0.38,False,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,allocation_l1,64,64,0.734387558005,0.476298751465,0.992476364545,0.25808880654,0.516177613081,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,cvar_loss,64,64,-0.976869910793,-13.8110931986,11.8573533771,12.8342232879,25.6684465757,12,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,selected_reversal_change,64,64,0.1875,0.0838595000397,0.367804489404,0.141972494682,0.283944989365,0.38,True,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,allocation_l1,64,64,0.232737165047,0.131851448426,0.333622881668,0.100885716621,0.201771433242,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,cvar_loss,64,64,2.51760134129,-2.14515250817,7.18035519075,4.66275384946,9.32550769892,12,True,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,selected_reversal_change,64,64,0.28125,0.148345154007,0.467819638604,0.159737242299,0.319474484598,0.38,True,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,allocation_l1,64,63,0.714924175502,0.44026352688,0.989584824124,0.274660648622,0.549321297245,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,cvar_loss,64,63,1.11241405115,-11.1480593862,13.3728874885,12.2604734374,24.5209468747,12,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,selected_reversal_change,64,63,0.190476190476,0.0852396549574,0.37270198174,0.143731163391,0.287462326782,0.38,False,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,allocation_l1,64,61,0.237073448234,0.122988164389,0.351158732079,0.114085283845,0.228170567689,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,cvar_loss,64,61,3.3432740465,-1.6845100044,8.37105809741,5.02778405091,10.0555681018,12,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,selected_reversal_change,64,61,0.229508196721,0.109777903827,0.418442872147,0.15433248416,0.30866496832,0.38,False,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,64,62,44.6068520941,30.2070095025,59.0066946858,14.3998425916,28.7996851833,12,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,64,2,3.21796857326,-304.055235346,310.491172493,307.273203919,614.546407839,10,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,64,62,17.3922725847,0.483183757755,34.3013614116,16.9090888269,33.8181776539,12,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,64,17,2.56997891991,0.521862163778,4.61809567605,2.04811675613,4.09623351227,10,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,64,60,17.8994529598,0.234464149968,35.5644417697,17.6649888099,35.3299776197,12,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,64,17,1.9618108648,-0.0193508400823,3.94297256968,1.98116170488,3.96232340977,10,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,64,62,-53.2906224874,-68.3337580725,-38.2474869023,15.0431355851,30.0862711702,12,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED,NON_PROMOTED_EXPERIMENT_PRECISION_FAILED
