design_id,design_sha256,experiment_id,cell_id,replication_seed,model_stage,scenario_sha256,copula_family,kendall_tau,alpha,risk_limit,solver_status,solver_status_code,expected_profit,cvar_loss,var_loss,face_status,selected_reversal,possible_reversal,universal_reversal,face_min_difference,face_max_difference,face_width,evidence_class,allocation_Corn,allocation_Soybean,allocation_Winter_Wheat,acreage_usage,acreage_slack,budget_usage,budget_slack,min_lower_bound_slack,min_upper_bound_slack,cvar_slack,optimizer_var_auxiliary,optimizer_cvar_expression,optimizer_cvar_slack,budget_binds,cvar_binds,land_binds,rotation_binds,contract_binds,lower_bound_binds,upper_bound_binds,kkt_primal_residual,kkt_dual_nonnegativity_violation,kkt_stationarity_residual,kkt_complementarity_residual,risk_dual_eta,tail_weight_sum,tail_weight_min,tail_weight_max,tail_weight_cap,tail_weight_violation,raw_dual_land,raw_dual_budget,raw_dual_cvar,shadow_price_land,shadow_price_budget,shadow_price_cvar,lower_bound_slack_Corn,upper_bound_slack_Corn,lower_bound_binds_Corn,upper_bound_binds_Corn,raw_dual_lower_bound_Corn,shadow_price_lower_bound_Corn,raw_dual_upper_bound_Corn,shadow_price_upper_bound_Corn,lower_bound_slack_Soybean,upper_bound_slack_Soybean,lower_bound_binds_Soybean,upper_bound_binds_Soybean,raw_dual_lower_bound_Soybean,shadow_price_lower_bound_Soybean,raw_dual_upper_bound_Soybean,shadow_price_upper_bound_Soybean,lower_bound_slack_Winter Wheat,upper_bound_slack_Winter Wheat,lower_bound_binds_Winter Wheat,upper_bound_binds_Winter Wheat,raw_dual_lower_bound_Winter Wheat,shadow_price_lower_bound_Winter Wheat,raw_dual_upper_bound_Winter Wheat,shadow_price_upper_bound_Winter Wheat,cvar_subgradient_Corn,cvar_subgradient_Soybean,cvar_subgradient_Winter Wheat,margin_gap_Corn_minus_Soybean,score_order_fixed,budget,rotation,contract,corn_bound,budget_ratio,rotation_cap,contract_minimum,corn_upper,direct_forcing,marginal_pressure_active,mechanism_class,contract_slack_Soybean,contract_binds_Soybean,raw_dual_contract_Soybean,shadow_price_contract_Soybean,rotation_slack_Corn,rotation_binds_Corn,raw_dual_rotation_Corn,shadow_price_rotation_Corn,risk_regime,frontier_minimum_cvar,frontier_expected_profit_cvar,frontier_width,infeasible_anchor,registered_infeasible,minimum_feasible_cvar,infeasibility_margin,infeasibility_certificate_status,cross_family_status
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP-+0000.0,202607221011,M1_CARDINAL_MARGINS,601bcafcdde24dd87812be95b113e5e3a1672917b7cecb1b72b00703d8af7356,gaussian,0.25,0.95,1000000.0,optimal,0,372.76589953703683,-156.34509131393364,-203.42577732517253,solved,True,True,False,-1.0,1.0,2.0,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,0.0,1.0,0.0,1.0,0.0,243.56,234.5660000000001,0.0,0.0,1000156.3450913139,19.03753166530663,19.03753166530663,999980.9624683347,False,False,True,False,False,True,True,0.0,5.684341886080802e-14,0.0,0.0,0.0,,,,0.039062499999999965,,-372.765899537037,-0.0,-0.0,372.765899537037,0.0,0.0,0.0,1.0,True,False,0.0,-0.0,0.0,-0.0,1.0,0.0,False,True,0.0,-0.0,5.684341886080802e-14,-5.684341886080802e-14,0.0,1.0,True,False,233.4843027592592,-233.4843027592592,0.0,-0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP-+0000.0,202607221012,M1_CARDINAL_MARGINS,3fa112eadfc3cd3c8cdc5b2f9226c1664ce08909ea5236adaf8796b63fc93d67,gaussian,0.25,0.95,1000000.0,optimal,0,372.76589953703694,7.16117007880375,-109.50181625915803,solved,False,True,False,-1.0,1.0,2.0,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,1.0,0.0,0.0,1.0,0.0,434.66,43.466000000000065,0.0,0.0,999992.8388299212,223.77770243019467,223.77770243019467,999776.2222975699,False,False,True,False,False,True,True,5.684341886080802e-14,1.1368683772161603e-13,0.0,0.0,0.0,,,,0.039062499999999965,,-372.76589953703694,-0.0,-0.0,372.76589953703694,0.0,0.0,1.0,0.0,False,True,0.0,-0.0,1.1368683772161603e-13,-1.1368683772161603e-13,0.0,1.0,True,False,0.0,-0.0,0.0,-0.0,0.0,1.0,True,False,233.4843027592591,-233.4843027592591,0.0,-0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP-+0000.0,202607221013,M1_CARDINAL_MARGINS,a8a59809ac5936438193fb71474b4dd444bc73700248c61c367b40d26b98b1c3,gaussian,0.25,0.95,1000000.0,optimal,0,372.76589953703694,-138.04620341324573,-181.629742839073,solved,True,True,False,-1.0,1.0,2.0,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,0.0,1.0,0.0,1.0,0.0,243.56,234.5660000000001,0.0,0.0,1000138.0462034133,-19.033799407094534,-19.033799407094534,1000019.0337994071,False,False,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,,,,0.039062499999999965,,-372.76589953703643,-0.0,-0.0,372.76589953703643,0.0,0.0,0.0,1.0,True,False,0.0,-0.0,0.0,-0.0,1.0,0.0,False,True,0.0,-0.0,-3.410605131648481e-13,3.410605131648481e-13,0.0,1.0,True,False,233.48430275925855,-233.48430275925855,0.0,-0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP-+0000.0,202607221014,M1_CARDINAL_MARGINS,31b195bb62022a6928324c91919a85323656a027d50c90a8eec8210ad5b12e64,gaussian,0.25,0.95,1000000.0,optimal,0,372.7658995370372,-147.292414434222,-214.16303730637614,solved,True,True,False,-1.0,1.0,2.0,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,0.0,1.0,0.0,1.0,0.0,243.56,234.5660000000001,0.0,0.0,1000147.2924144343,-42.89087598623968,-42.89087598623968,1000042.8908759862,False,False,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,,,,0.039062499999999965,,-372.76589953703706,-0.0,-0.0,372.76589953703706,0.0,0.0,0.0,1.0,True,False,0.0,-0.0,0.0,-0.0,1.0,0.0,False,True,0.0,-0.0,-3.410605131648481e-13,3.410605131648481e-13,0.0,1.0,True,False,233.48430275925926,-233.48430275925926,0.0,-0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP-+0000.0,202607221015,M1_CARDINAL_MARGINS,bcc49769e6c4e8028e92e860c20a495c398b819b806565a5fe149f9507f3ae2b,gaussian,0.25,0.95,1000000.0,optimal,0,372.765899537037,-159.64682445763137,-213.00405262734006,solved,True,True,False,-1.0,1.0,2.0,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,0.0,1.0,0.0,1.0,0.0,243.56,234.5660000000001,0.0,0.0,1000159.6468244577,42.017737857857696,42.017737857857696,999957.9822621421,False,False,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,,,,0.039062499999999965,,-372.7658995370372,-0.0,-0.0,372.7658995370372,0.0,0.0,0.0,1.0,True,False,0.0,-0.0,0.0,-0.0,1.0,0.0,False,True,0.0,-0.0,-1.1368683772161603e-13,1.1368683772161603e-13,0.0,1.0,True,False,233.48430275925955,-233.48430275925955,0.0,-0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP-+0000.0,202607221016,M1_CARDINAL_MARGINS,e6800995f046234a04e5ab099cc01dfee42f6ea3dc46185333f48239905bd4e0,gaussian,0.25,0.95,1000000.0,optimal,0,372.76589953703717,-22.603821615366286,-129.20449595163572,solved,False,True,False,-1.0,1.0,2.0,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,1.0,0.0,0.0,1.0,0.0,434.66,43.466000000000065,0.0,0.0,1000022.6038216153,142.47821162524633,142.47821162524633,999857.5217883748,False,False,True,False,False,True,True,0.0,1.7053025658242404e-13,0.0,0.0,0.0,,,,0.039062499999999965,,-372.7658995370373,-0.0,-0.0,372.7658995370373,0.0,0.0,1.0,0.0,False,True,0.0,-0.0,1.7053025658242404e-13,-1.7053025658242404e-13,0.0,1.0,True,False,0.0,-0.0,0.0,-0.0,0.0,1.0,True,False,233.48430275925955,-233.48430275925955,0.0,-0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP-+0000.0,202607221017,M1_CARDINAL_MARGINS,3281038892e4e4eedba09d633d877d979976516690fc567a75ce2c74180a7ce9,gaussian,0.25,0.95,1000000.0,optimal,0,372.76589953703683,-109.28559696101189,-190.0076902800193,solved,True,True,False,-1.0,1.0,2.0,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,0.0,1.0,0.0,1.0,0.0,243.56,234.5660000000001,0.0,0.0,1000109.285596961,320.5552011760299,320.5552011760299,999679.444798824,False,False,True,False,False,True,True,0.0,1.7053025658242404e-13,0.0,0.0,0.0,,,,0.039062499999999965,,-372.76589953703706,-0.0,-0.0,372.76589953703706,0.0,0.0,0.0,1.0,True,False,0.0,-0.0,0.0,-0.0,1.0,0.0,False,True,0.0,-0.0,1.7053025658242404e-13,-1.7053025658242404e-13,0.0,1.0,True,False,233.4843027592594,-233.4843027592594,0.0,-0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP-+0000.0,202607221018,M1_CARDINAL_MARGINS,2e26c0401b0e2ba8ba9a02abb53de01019cb5dbfab9583b309108f987ae3140d,gaussian,0.25,0.95,1000000.0,optimal,0,372.76589953703683,-96.79063241319636,-179.92702607803548,solved,True,True,False,-1.0,1.0,2.0,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,0.0,1.0,0.0,1.0,0.0,243.56,234.5660000000001,0.0,0.0,1000096.7906324132,128.77689945504875,128.77689945504875,999871.223100545,False,False,True,False,False,True,True,5.684341886080802e-14,7.958078640513122e-13,0.0,0.0,0.0,,,,0.039062499999999965,,-372.7658995370373,-0.0,-0.0,372.7658995370373,0.0,0.0,0.0,1.0,True,False,0.0,-0.0,0.0,-0.0,1.0,0.0,False,True,0.0,-0.0,7.958078640513122e-13,-7.958078640513122e-13,0.0,1.0,True,False,233.4843027592596,-233.4843027592596,0.0,-0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP-+0000.0,202607221019,M1_CARDINAL_MARGINS,55e1c331c4e92b3d859aadf845e321d9ee5f217f798180f457ca9348189f6358,gaussian,0.25,0.95,1000000.0,optimal,0,372.76589953703706,-23.757214491244454,-102.55641866709226,solved,False,True,False,-1.0,1.0,2.0,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,1.0,0.0,0.0,1.0,0.0,434.66,43.466000000000065,0.0,0.0,1000023.7572144913,228.75950879868628,228.75950879868628,999771.2404912013,False,False,True,False,False,True,True,0.0,0.0,5.684341886080802e-14,0.0,0.0,,,,0.039062499999999965,,-372.7658995370371,-0.0,-0.0,372.7658995370371,0.0,0.0,1.0,0.0,False,True,0.0,-0.0,0.0,-0.0,0.0,1.0,True,False,2.8421709430404007e-13,-2.8421709430404007e-13,0.0,-0.0,0.0,1.0,True,False,233.48430275925924,-233.48430275925924,0.0,-0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E1,E1-GAP-+0000.0,202607221020,M1_CARDINAL_MARGINS,21fa32d9434a51891b4f9e5711cf486acae07ce423f124b4ee75de3eb5607d00,gaussian,0.25,0.95,1000000.0,optimal,0,372.7658995370367,-113.60715760853924,-187.32091499884328,solved,True,True,False,-1.0,1.0,2.0,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,0.0,1.0,0.0,1.0,0.0,243.56,234.5660000000001,0.0,0.0,1000113.6071576085,370.74396629200106,370.74396629200106,999629.256033708,False,False,True,False,False,True,True,5.684341886080802e-14,9.094947017729282e-13,0.0,0.0,0.0,,,,0.039062499999999965,,-372.7658995370373,-0.0,-0.0,372.7658995370373,0.0,0.0,0.0,1.0,True,False,0.0,-0.0,0.0,-0.0,1.0,0.0,False,True,0.0,-0.0,9.094947017729282e-13,-9.094947017729282e-13,0.0,1.0,True,False,233.4843027592597,-233.4843027592597,0.0,-0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
