design_id,design_sha256,experiment_id,replication_seed,archetype,signal_accuracy,flexibility_level,allowed_actions_json,no_information_action,signal_actions_json,no_information_value,signal_value,value_of_information,policy_actionable,action_set_nested,payoff_matrix_json,evidence_status,garbling_from_0_90_json,exact_anchor
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226002,dominated_option_null,0.9,low,[0],0,"[0,0]",8.594214351881144,8.594214351881144,0.0,False,True,"[[9.03186775116272,8.156560952599568],[-0.18927490621906137,1.5929594092975736],[6.2976359168286455,4.785267570561741]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226003,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",8.070063975762121,8.070063975762121,0.0,False,True,"[[8.75136072950389,7.388767222020353],[1.185288758287349,-1.168304086054367],[4.9128243003785155,6.064481982659021]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226003,dominated_option_null,0.5,low,[0],0,"[0,0]",8.070063975762121,8.070063975762121,0.0,False,True,"[[8.75136072950389,7.388767222020353],[1.185288758287349,-1.168304086054367],[4.9128243003785155,6.064481982659021]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226003,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",8.070063975762121,8.070063975762121,0.0,False,True,"[[8.75136072950389,7.388767222020353],[1.185288758287349,-1.168304086054367],[4.9128243003785155,6.064481982659021]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226003,dominated_option_null,0.7,low,[0],0,"[0,0]",8.070063975762121,8.070063975762121,0.0,False,True,"[[8.75136072950389,7.388767222020353],[1.185288758287349,-1.168304086054367],[4.9128243003785155,6.064481982659021]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226003,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",8.070063975762121,8.070063975762121,0.0,False,True,"[[8.75136072950389,7.388767222020353],[1.185288758287349,-1.168304086054367],[4.9128243003785155,6.064481982659021]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226003,dominated_option_null,0.9,low,[0],0,"[0,0]",8.070063975762121,8.070063975762121,0.0,False,True,"[[8.75136072950389,7.388767222020353],[1.185288758287349,-1.168304086054367],[4.9128243003785155,6.064481982659021]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226004,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",9.2107140202171,9.2107140202171,0.0,False,True,"[[9.317533453409592,9.103894587024609],[0.6104548211846105,-0.6848910041074325],[5.949854614651162,4.52595792863617]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226004,dominated_option_null,0.5,low,[0],0,"[0,0]",9.2107140202171,9.2107140202171,0.0,False,True,"[[9.317533453409592,9.103894587024609],[0.6104548211846105,-0.6848910041074325],[5.949854614651162,4.52595792863617]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226004,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",9.2107140202171,9.2107140202171,0.0,False,True,"[[9.317533453409592,9.103894587024609],[0.6104548211846105,-0.6848910041074325],[5.949854614651162,4.52595792863617]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226004,dominated_option_null,0.7,low,[0],0,"[0,0]",9.2107140202171,9.2107140202171,0.0,False,True,"[[9.317533453409592,9.103894587024609],[0.6104548211846105,-0.6848910041074325],[5.949854614651162,4.52595792863617]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226004,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",9.2107140202171,9.2107140202171,0.0,False,True,"[[9.317533453409592,9.103894587024609],[0.6104548211846105,-0.6848910041074325],[5.949854614651162,4.52595792863617]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226004,dominated_option_null,0.9,low,[0],0,"[0,0]",9.2107140202171,9.2107140202171,0.0,False,True,"[[9.317533453409592,9.103894587024609],[0.6104548211846105,-0.6848910041074325],[5.949854614651162,4.52595792863617]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226005,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",7.549521341454247,7.549521341454247,0.0,False,True,"[[6.846284533280089,8.252758149628404],[-0.3384286432595476,0.36106296607934674],[5.251092126525887,4.962557438396565]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226005,dominated_option_null,0.5,low,[0],0,"[0,0]",7.549521341454247,7.549521341454247,0.0,False,True,"[[6.846284533280089,8.252758149628404],[-0.3384286432595476,0.36106296607934674],[5.251092126525887,4.962557438396565]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226005,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",7.549521341454247,7.549521341454247,0.0,False,True,"[[6.846284533280089,8.252758149628404],[-0.3384286432595476,0.36106296607934674],[5.251092126525887,4.962557438396565]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226005,dominated_option_null,0.7,low,[0],0,"[0,0]",7.549521341454247,7.549521341454247,0.0,False,True,"[[6.846284533280089,8.252758149628404],[-0.3384286432595476,0.36106296607934674],[5.251092126525887,4.962557438396565]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226005,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",7.549521341454247,7.549521341454247,0.0,False,True,"[[6.846284533280089,8.252758149628404],[-0.3384286432595476,0.36106296607934674],[5.251092126525887,4.962557438396565]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226005,dominated_option_null,0.9,low,[0],0,"[0,0]",7.549521341454247,7.549521341454247,0.0,False,True,"[[6.846284533280089,8.252758149628404],[-0.3384286432595476,0.36106296607934674],[5.251092126525887,4.962557438396565]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226006,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",9.143297876498126,9.143297876498126,0.0,False,True,"[[9.226443714582587,9.060152038413666],[0.1939208683359724,-0.007290340315008068],[5.5815327654492615,6.146562419845742]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226006,dominated_option_null,0.5,low,[0],0,"[0,0]",9.143297876498126,9.143297876498126,0.0,False,True,"[[9.226443714582587,9.060152038413666],[0.1939208683359724,-0.007290340315008068],[5.5815327654492615,6.146562419845742]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226006,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",9.143297876498126,9.143297876498126,0.0,False,True,"[[9.226443714582587,9.060152038413666],[0.1939208683359724,-0.007290340315008068],[5.5815327654492615,6.146562419845742]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226006,dominated_option_null,0.7,low,[0],0,"[0,0]",9.143297876498126,9.143297876498126,0.0,False,True,"[[9.226443714582587,9.060152038413666],[0.1939208683359724,-0.007290340315008068],[5.5815327654492615,6.146562419845742]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226006,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",9.143297876498126,9.143297876498128,1.7763568394002505e-15,False,True,"[[9.226443714582587,9.060152038413666],[0.1939208683359724,-0.007290340315008068],[5.5815327654492615,6.146562419845742]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226006,dominated_option_null,0.9,low,[0],0,"[0,0]",9.143297876498126,9.143297876498128,1.7763568394002505e-15,False,True,"[[9.226443714582587,9.060152038413666],[0.1939208683359724,-0.007290340315008068],[5.5815327654492615,6.146562419845742]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226007,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",9.324455951685806,9.324455951685806,0.0,False,True,"[[8.993410476760452,9.655501426611162],[0.6690111910997915,-0.5950690965714753],[5.867192392632765,4.971807625943014]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226007,dominated_option_null,0.5,low,[0],0,"[0,0]",9.324455951685806,9.324455951685806,0.0,False,True,"[[8.993410476760452,9.655501426611162],[0.6690111910997915,-0.5950690965714753],[5.867192392632765,4.971807625943014]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226007,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",9.324455951685806,9.324455951685806,0.0,False,True,"[[8.993410476760452,9.655501426611162],[0.6690111910997915,-0.5950690965714753],[5.867192392632765,4.971807625943014]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226007,dominated_option_null,0.7,low,[0],0,"[0,0]",9.324455951685806,9.324455951685806,0.0,False,True,"[[8.993410476760452,9.655501426611162],[0.6690111910997915,-0.5950690965714753],[5.867192392632765,4.971807625943014]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226007,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",9.324455951685806,9.324455951685806,0.0,False,True,"[[8.993410476760452,9.655501426611162],[0.6690111910997915,-0.5950690965714753],[5.867192392632765,4.971807625943014]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226007,dominated_option_null,0.9,low,[0],0,"[0,0]",9.324455951685806,9.324455951685806,0.0,False,True,"[[8.993410476760452,9.655501426611162],[0.6690111910997915,-0.5950690965714753],[5.867192392632765,4.971807625943014]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226008,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",8.953549931867563,8.953549931867563,0.0,False,True,"[[8.602764877200228,9.3043349865349],[0.3816524106279644,0.7909441357899772],[5.115908600264936,4.259885309991186]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226008,dominated_option_null,0.5,low,[0],0,"[0,0]",8.953549931867563,8.953549931867563,0.0,False,True,"[[8.602764877200228,9.3043349865349],[0.3816524106279644,0.7909441357899772],[5.115908600264936,4.259885309991186]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226008,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",8.953549931867563,8.953549931867563,0.0,False,True,"[[8.602764877200228,9.3043349865349],[0.3816524106279644,0.7909441357899772],[5.115908600264936,4.259885309991186]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226008,dominated_option_null,0.7,low,[0],0,"[0,0]",8.953549931867563,8.953549931867563,0.0,False,True,"[[8.602764877200228,9.3043349865349],[0.3816524106279644,0.7909441357899772],[5.115908600264936,4.259885309991186]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226008,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",8.953549931867563,8.953549931867563,0.0,False,True,"[[8.602764877200228,9.3043349865349],[0.3816524106279644,0.7909441357899772],[5.115908600264936,4.259885309991186]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226008,dominated_option_null,0.9,low,[0],0,"[0,0]",8.953549931867563,8.953549931867563,0.0,False,True,"[[8.602764877200228,9.3043349865349],[0.3816524106279644,0.7909441357899772],[5.115908600264936,4.259885309991186]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226009,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",9.105316002643043,9.105316002643043,0.0,False,True,"[[10.011065288551036,8.19956671673505],[-0.6241037521366877,-2.1973891290958956],[3.5153726323949925,5.052968596199106]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226009,dominated_option_null,0.5,low,[0],0,"[0,0]",9.105316002643043,9.105316002643043,0.0,False,True,"[[10.011065288551036,8.19956671673505],[-0.6241037521366877,-2.1973891290958956],[3.5153726323949925,5.052968596199106]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226009,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",9.105316002643043,9.105316002643043,0.0,False,True,"[[10.011065288551036,8.19956671673505],[-0.6241037521366877,-2.1973891290958956],[3.5153726323949925,5.052968596199106]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226009,dominated_option_null,0.7,low,[0],0,"[0,0]",9.105316002643043,9.105316002643043,0.0,False,True,"[[10.011065288551036,8.19956671673505],[-0.6241037521366877,-2.1973891290958956],[3.5153726323949925,5.052968596199106]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226009,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",9.105316002643043,9.105316002643043,0.0,False,True,"[[10.011065288551036,8.19956671673505],[-0.6241037521366877,-2.1973891290958956],[3.5153726323949925,5.052968596199106]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226009,dominated_option_null,0.9,low,[0],0,"[0,0]",9.105316002643043,9.105316002643043,0.0,False,True,"[[10.011065288551036,8.19956671673505],[-0.6241037521366877,-2.1973891290958956],[3.5153726323949925,5.052968596199106]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226010,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",7.527805512713291,7.527805512713291,0.0,False,True,"[[7.5917208556062405,7.463890169820341],[-0.3492957522800926,-1.0643555211978968],[6.2338977580489034,5.275236663449922]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226010,dominated_option_null,0.5,low,[0],0,"[0,0]",7.527805512713291,7.527805512713291,0.0,False,True,"[[7.5917208556062405,7.463890169820341],[-0.3492957522800926,-1.0643555211978968],[6.2338977580489034,5.275236663449922]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
