design_id,design_sha256,experiment_id,contrast_id,replication_seed,metric,value,binary_metric,treatment_cell,control_cell,contrast_status
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222016,allocation_l1,1.3647095761381474,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222001,expected_profit,-4.809373547989139,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222002,expected_profit,-4.809373547988798,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222003,expected_profit,-4.809373547988514,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222004,expected_profit,-4.8093735479890825,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222005,expected_profit,-4.8093735479886845,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222006,expected_profit,-4.80937354798823,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222007,expected_profit,-4.809373547988571,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222008,expected_profit,-4.809373547988628,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222009,expected_profit,-4.809373547988287,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222010,expected_profit,-4.809373547988571,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222011,expected_profit,-4.809373547989196,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222012,expected_profit,-4.809373547989026,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222013,expected_profit,-4.809373547989139,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222014,expected_profit,-4.809373547989253,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222015,expected_profit,-4.809373547988741,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222016,expected_profit,-4.809373547988855,False,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222001,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222002,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222003,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222004,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222005,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222006,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222007,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222008,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222009,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222010,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222011,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222012,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222013,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222014,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222015,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C0-VS-BASE,202607222016,selected_reversal_change,1.0,True,E2-B1-R0-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222001,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222002,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222003,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222004,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222005,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222006,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222007,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222008,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222009,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222010,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222011,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222012,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222013,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222014,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222015,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222016,allocation_l1,1.3647095761381478,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222001,expected_profit,-4.809373547989026,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222002,expected_profit,-4.8093735479886845,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222003,expected_profit,-4.809373547988457,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222004,expected_profit,-4.809373547989026,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222005,expected_profit,-4.809373547988571,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222006,expected_profit,-4.809373547988173,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222007,expected_profit,-4.809373547988457,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222008,expected_profit,-4.809373547988571,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222009,expected_profit,-4.80937354798823,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222010,expected_profit,-4.809373547988514,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222011,expected_profit,-4.809373547989139,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222012,expected_profit,-4.809373547989026,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222013,expected_profit,-4.8093735479890825,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222014,expected_profit,-4.809373547989196,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222015,expected_profit,-4.8093735479886845,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222016,expected_profit,-4.809373547988855,False,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222001,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222002,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222003,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222004,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222005,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222006,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222007,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222008,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222009,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222010,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222011,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222012,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222013,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222014,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222015,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R0-C1-VS-BASE,202607222016,selected_reversal_change,1.0,True,E2-B1-R0-C1,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R1-C0-VS-BASE,202607222001,allocation_l1,1.3647095761381478,False,E2-B1-R1-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R1-C0-VS-BASE,202607222002,allocation_l1,1.3647095761381478,False,E2-B1-R1-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R1-C0-VS-BASE,202607222003,allocation_l1,1.3647095761381478,False,E2-B1-R1-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R1-C0-VS-BASE,202607222004,allocation_l1,1.3647095761381478,False,E2-B1-R1-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R1-C0-VS-BASE,202607222005,allocation_l1,1.3647095761381478,False,E2-B1-R1-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R1-C0-VS-BASE,202607222006,allocation_l1,1.3647095761381478,False,E2-B1-R1-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R1-C0-VS-BASE,202607222007,allocation_l1,1.3647095761381478,False,E2-B1-R1-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R1-C0-VS-BASE,202607222008,allocation_l1,1.3647095761381478,False,E2-B1-R1-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E2,E2-B1-R1-C0-VS-BASE,202607222009,allocation_l1,1.3647095761381478,False,E2-B1-R1-C0,E2-B0-R0-C0,PREREGISTERED_CONTROLLED
