design_id,design_sha256,replication_seed,assumed_family,true_family,risk_limit,policy_status,expected_profit,profit_variance,var_loss,cvar_loss,risk_violation,risk_feasible,hhi,effective_crop_count,tail_coexceedance,allocation_Corn,tail_contribution_Corn,allocation_Soybean,tail_contribution_Soybean,allocation_Winter_Wheat,tail_contribution_Winter_Wheat,reason_code
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225033,clayton,empirical_copula,-105.0,optimal,369.19875802423394,11707.888185901877,-193.2482169047594,-132.7703454872286,0.0,True,1.0,1.0,0.061848958333333336,0.0,-0.0,1.0,-132.77034548722898,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225034,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225035,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225036,clayton,empirical_copula,-105.0,optimal,373.2298472180651,14563.857770750283,-166.79460035167796,-152.248448028081,0.0,True,0.526990068551254,1.897568966999882,0.059000651041666664,0.3838318706545252,-76.28501016931186,0.6161681293454748,-75.9634378587696,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225037,clayton,empirical_copula,-105.0,optimal,375.29342653533126,15933.548209619485,-154.7207367971778,-150.00400220783064,0.0,True,0.5069664890895772,1.9725169641800673,0.085693359375,0.5590190185007222,-30.274429954314627,0.4409809814992778,-119.72957225351595,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225038,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225039,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225040,clayton,empirical_copula,-105.0,optimal,375.1112094197448,16803.684777552728,-152.13502492790408,-140.60527759887862,0.0,True,0.5186386727388738,1.928124631969903,0.060139973958333336,0.5965367099575952,-27.242515843279808,0.4034632900424048,-113.36276175559881,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225041,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225042,clayton,empirical_copula,-105.0,optimal,372.7558887110855,16694.568229535562,-152.1406757010362,-140.12747243377098,0.0,True,0.5186070257883313,1.9282422918970414,0.057047526041666664,0.596454719398097,-25.213555762638943,0.403545280601903,-114.913916671132,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225043,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225044,clayton,empirical_copula,-105.0,optimal,368.0601387679735,12216.65119076903,-193.2482169047594,-124.07418096967514,0.0,True,1.0,1.0,0.06754557291666667,0.0,-0.0,1.0,-124.07418096967571,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225045,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225046,clayton,empirical_copula,-105.0,optimal,370.07408397168206,12218.05012961728,-193.2482169047594,-128.42226322845187,0.0,True,1.0,1.0,0.06770833333333333,0.0,-0.0,1.0,-128.4222632284525,0.0,-0.0,FEASIBLE
